,From,From_FAF_Zone,To,To_FAF_Zone,trips,sctg2_code
41685303,120130102002,129,121030264002,124,1.7953370464165306,2
41685310,120130102002,129,120879705002,129,0.7763346273275981,2
41685375,120130102002,129,120879702002,129,0.9119710065260298,2
41685377,120130102002,129,120879703002,129,1.755128151868962,2
41685487,120130102002,129,121030204003,124,4.014358388351038,2
41685535,120130102002,129,121030250091,124,6.389443666633987,2
41685752,120130102002,129,120111106001,122,5.596976141929999,2
41686036,120130102002,129,120110601204,122,0.7745590323886589,2
41686936,120130102002,129,121150020052,129,26.2073768719259,2
41686966,120130102002,129,121150002001,129,5.89083201668109,2
41687128,120130102002,129,121050116062,129,5.173343017414767,2
41687200,120130102002,129,120860029001,122,0.6979537437572709,2
41687409,120130103004,129,120710104073,129,2.163895373120098,2
41687518,120130103004,129,120710107013,129,2.1237153095839725,2
41687914,120130103004,129,120599604001,129,0.5296837762268622,2
41688169,120130103004,129,120330017001,129,7.7672921289989265,2
41688562,120130103004,129,120879706001,129,1.580837480137763,2
41688656,120130103004,129,121050122041,129,22.54016586400531,2
41688866,120130103004,129,121150024023,129,1.133680088759685,2
41688934,120130103004,129,121050143021,129,7.949185381722419,2
41688951,120130103004,129,120010019022,129,4.649728131359446,2
41689117,120130103004,129,120710501064,129,16.70114859339868,2
41689197,120130103004,129,120910228001,129,3.3359747184036435,2
41689471,120130103004,129,120810008052,129,1.77487263826256,2
41689578,120130103004,129,120570117082,124,2.4271193442763814,2
41689637,120130103004,129,121170206001,123,0.5025234363132914,2
41689706,120130103004,129,121030268151,124,0.516279455015149,2
41689762,120130103004,129,121030271062,124,0.9669316570490357,2
41689855,120130103004,129,121030272062,124,1.2204798640553054,2
41690689,120130103004,129,120990080021,122,4.786817163219472,2
41691242,120130103004,129,120710014012,129,9.639208110640826,2
41691488,120130103004,129,121030285001,124,0.9322224067848482,2
41691562,120130103004,129,120860017011,122,0.7726422803821195,2
41691654,120130103004,129,120860124002,122,0.5869829155732789,2
41691842,120130103004,129,120860052023,122,1.6097629448670179,2
41692112,120130103004,129,121030252081,124,3.438329172335072,2
41692113,120130103004,129,121030252082,124,1.1283972910228908,2
41692194,120130103004,129,121030254132,124,5.5134839342266435,2
41692234,120130103004,129,120730025091,129,5.268136458475578,2
41692347,120130103004,129,120090650011,129,7.886949438868516,2
41692507,120130103004,129,120210109053,129,23.336468791109816,2
41692821,120130103004,129,120990011021,122,0.5166169763943486,2
41693326,120130103004,129,120530409063,124,1.708048660730465,2
41693649,120130103004,129,120570137023,124,2.279058537331533,2
41693984,120130103004,129,120860046021,122,0.7535268941085099,2
41694305,120130103004,129,120610502004,122,0.8396553904660424,2
41694417,120130103004,129,120990058081,122,1.1668000938887884,2
41694484,120130103004,129,120570111074,124,5.864944606799327,2
41694536,120130103004,129,121150019072,129,2.6926085610733894,2
41694584,120130103004,129,120570102113,124,1.3729413524166565,2
41694669,120130103004,129,120990004101,122,0.9819566404654946,2
41694788,120130103004,129,120570070011,124,3.6369371041679703,2
41694938,120130103004,129,121050157021,129,0.7006077560315106,2
41695172,120130103004,129,120879711002,129,0.942002602684466,2
41695314,120130103004,129,120879710011,129,1.0508744709560243,2
41695336,120130103004,129,120710017033,129,7.096789731273811,2
41695402,120130103004,129,120710302041,129,1.4953365204514704,2
41695524,120130103004,129,121030272091,124,4.774490674561015,2
41695607,120130103004,129,121030202061,124,5.135762785930262,2
41695723,120130103004,129,121030244122,124,3.0778628157099437,2
41695823,120130103004,129,121030245091,124,6.3217926182639745,2
41695832,120130103004,129,121030273272,124,1.7829700028874569,2
41695960,120130103004,129,120330011012,129,2.1363949121988677,2
41695977,120130103004,129,120150304012,129,27.29098670349487,2
41696232,120130103004,129,120150103013,129,2.13198660413957,2
41696251,120130103004,129,120710401131,129,14.878375800089243,2
41696520,120130103004,129,121050123091,129,0.9414471488160234,2
41696565,120130103004,129,121030250044,124,6.179589930374587,2
41696616,120130103004,129,121030287001,124,1.1774190079535471,2
41696737,120130103004,129,121030201051,124,1.1260715102525813,2
41696743,120130103004,129,121030264002,124,1.6066934444166765,2
41696750,120130103004,129,120879705002,129,0.6947618882429758,2
41696815,120130103004,129,120879702002,129,0.8161463835484738,2
41696817,120130103004,129,120879703002,129,1.5707094672544137,2
41696927,120130103004,129,121030204003,124,3.5925528963915223,2
41696975,120130103004,129,121030250091,124,5.718077991617792,2
41697192,120130103004,129,120111106001,122,5.0088783572670295,2
41697476,120130103004,129,120110601204,122,0.6931728625199055,2
41698376,120130103004,129,121150020052,129,23.45365774049279,2
41698406,120130103004,129,121150002001,129,5.271857561371504,2
41698568,120130103004,129,121050116062,129,4.629758143959481,2
41698640,120130103004,129,120860029001,122,0.624616813226898,2
41698849,120130102003,129,120710104073,129,5.704311099054938,2
41698958,120130102003,129,120710107013,129,5.598391198658212,2
41699213,120130102003,129,120632102002,129,2.4265292617630725,2
41699354,120130102003,129,120599604001,129,1.396315682011734,2
41699918,120130102003,129,120330016001,129,0.8658105241459987,2
41700002,120130102003,129,120879706001,129,4.167294267443957,2
41700096,120130102003,129,121050122041,129,59.41882399202709,2
41700200,120130102003,129,120879705003,129,0.9635826183467475,2
41700306,120130102003,129,121150024023,129,2.988528924929009,2
41700374,120130102003,129,121050143021,129,20.955091898007264,2
41700391,120130102003,129,120010019022,129,12.257291233567239,2
41700557,120130102003,129,120710501064,129,44.026411106431325,2
41700637,120130102003,129,120910228001,129,8.794065484283653,2
41700782,120130102003,129,121050131031,129,0.7209434744987133,2
41700889,120130102003,129,120330027011,129,0.7713177591120833,2
41700911,120130102003,129,120810008052,129,4.678796311326158,2
41701018,120130102003,129,120570117082,124,6.3982038994443995,2
41701077,120130102003,129,121170206001,123,1.3247174752094828,2
41701146,120130102003,129,121030268151,124,1.3609801388920946,2
41701202,120130102003,129,121030271062,124,2.5489582591876405,2
41701295,120130102003,129,121030272062,124,3.2173444803226814,2
41701542,120130102003,129,120570113043,124,0.7167691333078712,2
41702129,120130102003,129,120990080021,122,12.618675843799258,2
41702682,120130102003,129,120710014012,129,25.410212755502403,2
41702928,120130102003,129,121030285001,124,2.457460137799093,2
41703002,120130102003,129,120860017011,122,2.036786061993313,2
41703094,120130102003,129,120860124002,122,1.547363704296088,2
41703222,120130102003,129,120950157012,123,0.8516757581799909,2
41703253,120130102003,129,120710103044,129,0.8987972987134428,2
41703282,120130102003,129,120860052023,122,4.243545574022832,2
41703552,120130102003,129,121030252081,124,9.063885206092522,2
41703553,120130102003,129,121030252082,124,2.974602779451551,2
41703634,120130102003,129,121030254132,124,14.5342644525007,2
41703674,120130102003,129,120730025091,129,13.887496431071837,2
41703787,120130102003,129,120090650011,129,20.791029816267333,2
41703947,120130102003,129,120210109053,129,61.517982612040456,2
41704093,120130102003,129,120990076073,122,0.588717030748224,2
41704261,120130102003,129,120990011021,122,1.3618698893733112,2
41704691,120130102003,129,120860037026,122,0.6527771911725294,2
41704766,120130102003,129,120530409063,124,4.502639570360576,2
41704946,120130102003,129,120860062031,122,1.2836868220928161,2
41705089,120130102003,129,120570137023,124,6.007896255700645,2
41705206,120130102003,129,120860104002,122,0.6441723127213985,2
41705424,120130102003,129,120860046021,122,1.9863954047380004,2
41705745,120130102003,129,120610502004,122,2.2134413810916373,2
41705857,120130102003,129,120990058081,122,3.075837588372512,2
41705924,120130102003,129,120570111074,124,15.46076073339383,2
41705976,120130102003,129,121150019072,129,7.098068183488295,2
41706024,120130102003,129,120570102113,124,3.6192528956006824,2
41706109,120130102003,129,120990004101,122,2.5885660797552523,2
41706228,120130102003,129,120570070011,124,9.587441679288006,2
41706247,120130102003,129,120990075052,122,0.5304438688023029,2
41706350,120130102003,129,120599604004,129,3.799190228184054,2
41706378,120130102003,129,121050157021,129,1.846893638416556,2
41706554,120130102003,129,120879712001,129,0.6083983302222082,2
41706612,120130102003,129,120879711002,129,2.483242012798286,2
41706754,120130102003,129,120879710011,129,2.7702424908578256,2
41706776,120130102003,129,120710017033,129,18.708065526011733,2
41706842,120130102003,129,120710302041,129,3.9419025597963255,2
41706964,120130102003,129,121030272091,124,12.586181608199727,2
41707032,120130102003,129,120150305022,129,0.8888646129574366,2
41707047,120130102003,129,121030202061,124,13.538542124453006,2
41707163,120130102003,129,121030244122,124,8.113648764684658,2
41707263,120130102003,129,121030245091,124,16.665071817354143,2
41707272,120130102003,129,121030273272,124,4.7001420230812805,2
41707384,120130102003,129,121030245122,124,0.7822019197621441,2
41707400,120130102003,129,120330011012,129,5.631816288810995,2
41707417,120130102003,129,120150304012,129,71.94260882051726,2
41707672,120130102003,129,120150103013,129,5.620195412449296,2
41707691,120130102003,129,120710401131,129,39.22134372420468,2
41707750,120130102003,129,121030281032,124,0.5733116719202097,2
41707960,120130102003,129,121050123091,129,2.481777763784153,2
41708005,120130102003,129,121030250044,124,16.29020694129809,2
41708056,120130102003,129,121030287001,124,3.103830434104323,2
41708177,120130102003,129,121030201051,124,2.9684717172815245,2
41708183,120130102003,129,121030264002,124,4.235453969546513,2
41708190,120130102003,129,120879705002,129,1.831483166670098,2
41708192,120130102003,129,120879710012,129,0.8645344457573788,2
41708255,120130102003,129,120879702002,129,2.1514685654215926,2
41708257,120130102003,129,120879703002,129,4.140595501404001,2
41708367,120130102003,129,121030204003,124,9.470439105047573,2
41708415,120130102003,129,121030250091,124,15.07360113526009,2
41708632,120130102003,129,120111106001,122,13.204058182340113,2
41708916,120130102003,129,120110601204,122,1.8272942871237998,2
41709358,120130102003,129,120111005011,122,0.8091848964351375,2
41709494,120130102003,129,121270823011,123,0.8310885717754226,2
41709816,120130102003,129,121150020052,129,61.82690800323815,2
41709846,120130102003,129,121150002001,129,13.89730574478156,2
41709872,120130102003,129,121150010001,129,0.9529720587224068,2
41709928,120130102003,129,120111001012,122,0.666796338540283,2
41710003,120130102003,129,121050145011,129,0.7337193185023154,2
41710008,120130102003,129,121050116062,129,12.20464773601709,2
41710080,120130102003,129,120860029001,122,1.6465715785551371,2
41710143,120130102003,129,120570060002,124,0.7167691333078712,2
41710289,120130103002,129,120710104073,129,0.7252038210439725,2
41710398,120130103002,129,120710107013,129,0.7117379502037516,2
41711442,120130103002,129,120879706001,129,0.5297988966039547,2
41711536,120130103002,129,121050122041,129,7.554068747775058,2
41711814,120130103002,129,121050143021,129,2.664075021658649,2
41711831,120130103002,129,120010019022,129,1.5583011311750572,2
41711997,120130103002,129,120710501064,129,5.597191493732957,2
41712077,120130103002,129,120910228001,129,1.1180122859656165,2
41712351,120130103002,129,120810008052,129,0.5948274741576278,2
41712458,120130103002,129,120570117082,124,0.8134202071244412,2
41713569,120130103002,129,120990080021,122,1.6042448911937137,2
41714122,120130103002,129,120710014012,129,3.230466056958847,2
41714722,120130103002,129,120860052023,122,0.5394929223908296,2
41714992,120130103002,129,121030252081,124,1.152315164937488,2
41715074,120130103002,129,121030254132,124,1.8477786246201315,2
41715114,120130103002,129,120730025091,129,1.7655533335508957,2
41715227,120130103002,129,120090650011,129,2.6432173849519187,2
41715387,120130103002,129,120210109053,129,7.820940211441085,2
41716206,120130103002,129,120530409063,124,0.5724322121474527,2
41716529,120130103002,129,120570137023,124,0.7637993870621321,2
41717364,120130103002,129,120570111074,124,1.9655664926762817,2
41717416,120130103002,129,121150019072,129,0.9023957633638134,2
41717668,120130103002,129,120570070011,124,1.2188762532618185,2
41718216,120130103002,129,120710017033,129,2.378404748305618,2
41718282,120130103002,129,120710302041,129,0.5011442659606901,2
41718404,120130103002,129,121030272091,124,1.6001138149937169,2
41718487,120130103002,129,121030202061,124,1.7211898701746304,2
41718603,120130103002,129,121030244122,124,1.0315091488844041,2
41718703,120130103002,129,121030245091,124,2.118673675059505,2
41718712,120130103002,129,121030273272,124,0.5975412096918425,2
41718840,120130103002,129,120330011012,129,0.7159873683502399,2
41718857,120130103002,129,120150304012,129,9.146249898809836,2
41719112,120130103002,129,120150103013,129,0.7145099762874593,2
41719131,120130103002,129,120710401131,129,4.986310851802006,2
41719445,120130103002,129,121030250044,124,2.071016133987449,2
41719623,120130103002,129,121030264002,124,0.538464215789331,2
41719697,120130103002,129,120879703002,129,0.526404613435819,2
41719807,120130103002,129,121030204003,124,1.2040014134366928,2
41719855,120130103002,129,121030250091,124,1.9163458917930403,2
41720072,120130103002,129,120111106001,122,1.6786660616575464,2
41721256,120130103002,129,121150020052,129,7.860214695287351,2
41721286,120130103002,129,121150002001,129,1.7668004169691345,2
41721448,120130103002,129,121050116062,129,1.551608427198443,2
41721729,120130103003,129,120710104073,129,1.3665332136478041,2
41721838,120130103003,129,120710107013,129,1.3411588854660175,2
41721882,120130103003,129,120459602002,129,11.068137799253314,2
41722882,120130103003,129,120879706001,129,0.9983231855025793,2
41722976,120130103003,129,121050122041,129,14.234461460990504,2
41723186,120130103003,129,121150024023,129,0.7159364145723469,2
41723254,120130103003,129,121050143021,129,5.020032844704621,2
41723271,120130103003,129,120010019022,129,2.9363748381112558,2
41723437,120130103003,129,120710501064,129,10.5470322375332,2
41723517,120130103003,129,120910228001,129,2.1067193493809175,2
41723791,120130103003,129,120810008052,129,1.1208593725505789,2
41723898,120130103003,129,120570117082,124,1.532763200402973,2
41724082,120130103003,129,121030271062,124,0.6106322149854128,2
41724175,120130103003,129,121030272062,124,0.7707518078450843,2
41725009,120130103003,129,120990080021,122,3.0229486704650017,2
41725562,120130103003,129,120710014012,129,6.087308194324091,2
41725808,120130103003,129,121030285001,124,0.5887127895381319,2
41726162,120130103003,129,120860052023,122,1.0165900614170722,2
41726432,120130103003,129,121030252081,124,2.171357761477709,2
41726433,120130103003,129,121030252082,124,0.7126002465403868,2
41726514,120130103003,129,121030254132,124,3.481849914106783,2
41726554,120130103003,129,120730025091,129,3.3269092091802475,2
41726667,120130103003,129,120090650011,129,4.9807298894651915,2
41726827,120130103003,129,120210109053,129,14.737339008366687,2
41727646,120130103003,129,120530409063,124,1.0786590028376937,2
41727969,120130103003,129,120570137023,124,1.4392605233128652,2
41728625,120130103003,129,120610502004,122,0.5302552948462629,2
41728737,120130103003,129,120990058081,122,0.7368522072707014,2
41728804,120130103003,129,120570111074,124,3.7038027350830776,2
41728856,120130103003,129,121150019072,129,1.7004237246247758,2
41728904,120130103003,129,120570102113,124,0.8670335829419803,2
41728989,120130103003,129,120990004101,122,0.620120723130561,2
41729108,120130103003,129,120570070011,124,2.296781725461803,2
41729492,120130103003,129,120879711002,129,0.5948891336899016,2
41729634,120130103003,129,120879710011,129,0.6636433931948101,2
41729656,120130103003,129,120710017033,129,4.481731879705843,2
41729722,120130103003,129,120710302041,129,0.9443280142658066,2
41729844,120130103003,129,121030272091,124,3.01516430326837,2
41729927,120130103003,129,121030202061,124,3.243313198766458,2
41730043,120130103003,129,121030244122,124,1.9437177124948481,2
41730143,120130103003,129,121030245091,124,3.9923092816612593,2
41730152,120130103003,129,121030273272,124,1.125972982866671,2
41730280,120130103003,129,120330011012,129,1.349166249557806,2
41730297,120130103003,129,120150304012,129,17.23467789931653,2
41730552,120130103003,129,120150103013,129,1.346382335208782,2
41730571,120130103003,129,120710401131,129,9.395923180259587,2
41730840,120130103003,129,121050123091,129,0.5945383560278638,2
41730885,120130103003,129,121030250044,124,3.9025060968655714,2
41730936,120130103003,129,121030287001,124,0.7435582148451071,2
41731057,120130103003,129,121030201051,124,0.7111314802082579,2
41731063,120130103003,129,121030264002,124,1.0146516246669368,2
41731135,120130103003,129,120879702002,129,0.515408995357017,2
41731137,120130103003,129,120879703002,129,0.9919271895753857,2
41731247,120130103003,129,121030204003,124,2.2687524155231644,2
41731295,120130103003,129,121030250091,124,3.6110542084608195,2
41731512,120130103003,129,120111106001,122,3.163183730300962,2
41732696,120130103003,129,121150020052,129,14.81134563252861,2
41732726,120130103003,129,121150002001,129,3.3292591428978593,2
41732888,120130103003,129,121050116062,129,2.9237634838853612,2
41733169,120130101001,129,120710104073,129,5.59576974671358,2
41733278,120130101001,129,120710107013,129,5.491865284996334,2
41733551,120130101001,129,120632108002,129,19.35917078144801,2
41733674,120130101001,129,120599604001,129,1.3697466555702933,2
41734238,120130101001,129,120330016001,129,0.8493359238778353,2
41734322,120130101001,129,120879706001,129,4.087999196130657,2
41734416,120130101001,129,121050122041,129,58.28820551792303,2
41734520,120130101001,129,120879705003,129,0.9452476154565106,2
41734626,120130101001,129,121150024023,129,2.9316633428472696,2
41734694,120130101001,129,121050143021,129,20.556359435217153,2
41734711,120130101001,129,120010019022,129,12.02406009602395,2
41734877,120130101001,129,120710501064,129,43.18867871118726,2
41734957,120130101001,129,120910228001,129,8.626732436757433,2
41735102,120130101001,129,121050131031,129,0.7072253973593493,2
41735209,120130101001,129,120330027011,129,0.7566411625511388,2
41735231,120130101001,129,120810008052,129,4.589768404162181,2
41735338,120130101001,129,120570117082,124,6.276459188866386,2
41735397,120130101001,129,121170206001,123,1.2995108159420214,2
41735466,120130101001,129,121030268151,124,1.3350834754353007,2
41735522,120130101001,129,121030271062,124,2.50045680621469,2
41735615,120130101001,129,121030272062,124,3.156125007054461,2
41735862,120130101001,129,120570113043,124,0.7031304853283338,2
41736449,120130101001,129,120990080021,122,12.378568297583863,2
41736767,120130101001,129,120130103003,129,2.179730083813804,2
41736768,120130101001,129,120130101001,129,23.501838217489272,2
41737002,120130101001,129,120710014012,129,24.92670847113384,2
41737248,120130101001,129,121030285001,124,2.4106997066006732,2
41737322,120130101001,129,120860017011,122,1.9980301965154694,2
41737414,120130101001,129,120860124002,122,1.517920543481089,2
41737542,120130101001,129,120950157012,123,0.8354701135466667,2
41737573,120130101001,129,120710103044,129,0.8816950277136586,2
41737602,120130101001,129,120860052023,122,4.162799596580797,2
41737872,120130101001,129,121030252081,124,8.891418042108594,2
41737873,120130101001,129,121030252082,124,2.9180021833842167,2
41737954,120130101001,129,121030254132,124,14.257707180015563,2
41737994,120130101001,129,120730025091,129,13.623245828836279,2
41738107,120130101001,129,120090650011,129,20.395419118736974,2
41738267,120130101001,129,120210109053,129,60.34742145047791,2
41738413,120130101001,129,120990076073,122,0.5775149519074698,2
41738581,120130101001,129,120990011021,122,1.3359562957879179,2
41739011,120130101001,129,120860037026,122,0.6403561787352525,2
41739086,120130101001,129,120530409063,124,4.416963565040053,2
41739266,120130101001,129,120860062031,122,1.2592608920842239,2
41739409,120130101001,129,120570137023,124,5.893578299860472,2
41739526,120130101001,129,120860104002,122,0.6319150334900417,2
41739744,120130101001,129,120860046021,122,1.9485983702195504,2
41740065,120130101001,129,120610502004,122,2.171324126850048,2
41740177,120130101001,129,120990058081,122,3.0173107013169216,2
41740244,120130101001,129,120570111074,124,15.166574135031983,2
41740296,120130101001,129,121150019072,129,6.963006489574953,2
41740344,120130101001,129,120570102113,124,3.5503859286817545,2
41740429,120130101001,129,120990004101,122,2.539310971111523,2
41740548,120130101001,129,120570070011,124,9.405012308362517,2
41740567,120130101001,129,120990075052,122,0.5203506088343269,2
41740698,120130101001,129,121050157021,129,1.8117510366784433,2
41740874,120130101001,129,120879712001,129,0.5968217565785509,2
41740932,120130101001,129,120879711002,129,2.4359910053445235,2
41741074,120130101001,129,120879710011,129,2.7175304523575012,2
41741096,120130101001,129,120710017033,129,18.352089371025947,2
41741162,120130101001,129,120710302041,129,3.8668962308622223,2
41741284,120130101001,129,121030272091,124,12.34669236070859,2
41741352,120130101001,129,120150305022,129,0.8719513406159667,2
41741367,120130101001,129,121030202061,124,13.280931407680859,2
41741483,120130101001,129,121030244122,124,7.959262653189501,2
41741583,120130101001,129,121030245091,124,16.347969646643058,2
41741592,120130101001,129,121030273272,124,4.6107079507590045,2
41741704,120130101001,129,121030245122,124,0.7673182199251818,2
41741720,120130101001,129,120330011012,129,5.524654364170006,2
41741737,120130101001,129,120150304012,129,70.57368838179204,2
41741992,120130101001,129,120150103013,129,5.513254609274838,2
41742011,120130101001,129,120710401131,129,38.47504191588012,2
41742070,120130101001,129,121030281032,124,0.5624027254930736,2
41742280,120130101001,129,121050123091,129,2.4345546179889586,2
41742325,120130101001,129,121030250044,124,15.980237681097345,2
41742376,120130101001,129,121030287001,124,3.0447709005505104,2
41742497,120130101001,129,121030201051,124,2.9119877827650154,2
41742503,120130101001,129,121030264002,124,4.154861958758331,2
41742510,120130101001,129,120879705002,129,1.7966337946339679,2
41742512,120130101001,129,120879710012,129,0.8480841266463217,2
41742575,120130101001,129,120879702002,129,2.1105305268827212,2
41742577,120130101001,129,120879703002,129,4.061808452903885,2
41742687,120130101001,129,121030204003,124,9.290236053376947,2
41742735,120130101001,129,121030250091,124,14.786781390778321,2
41742952,120130101001,129,120111106001,122,12.952812009644058,2
41743236,120130101001,129,120110601204,122,1.792524620882611,2
41743678,120130101001,129,120111005011,122,0.7937877658389767,2
41743814,120130101001,129,121270823011,123,0.8152746591171692,2
41744136,120130101001,129,121150020052,129,60.65046862445515,2
41744166,120130101001,129,121150002001,129,13.632868491404905,2
41744192,120130101001,129,121150010001,129,0.9348389530412674,2
41744248,120130101001,129,120111001012,122,0.6541085704531913,2
41744323,120130101001,129,121050145011,129,0.7197581432286855,2
41744328,120130101001,129,121050116062,129,11.972418296368055,2
41744400,120130101001,129,120860029001,122,1.6152406951654104,2
41744463,120130101001,129,120570060002,124,0.7031304853283338,2
41744609,120130103001,129,120710104073,129,3.157462567316278,2
41744718,120130103001,129,120710107013,129,3.0988335558845597,2
41745114,120130103001,129,120599604001,129,0.77289166413788,2
41745762,120130103001,129,120879706001,129,2.3066896997651427,2
41745856,120130103001,129,121050122041,129,32.889635451310234,2
41745960,120130103001,129,120879705003,129,0.5333643265793355,2
41746066,120130103001,129,121150024023,129,1.654216968174938,2
41746134,120130103001,129,121050143021,129,11.599107607155677,2
41746151,120130103001,129,120010019022,129,6.784682247273374,2
41746317,120130103001,129,120710501064,129,24.369593913779575,2
41746397,120130103001,129,120910228001,129,4.8677100703280525,2
41746671,120130103001,129,120810008052,129,2.589817412931315,2
41746778,120130103001,129,120570117082,124,3.541547604915818,2
41746837,120130103001,129,121170206001,123,0.7332604704776087,2
41746906,120130103001,129,121030268151,124,0.7533326581933177,2
41746962,120130103001,129,121030271062,124,1.410904866386065,2
41747055,120130103001,129,121030272062,124,1.7808714472924778,2
41747889,120130103001,129,120990080021,122,6.984716635194601,2
41748442,120130103001,129,120710014012,129,14.065115701058758,2
41748688,120130103001,129,121030285001,124,1.3602586291371908,2
41748762,120130103001,129,120860017011,122,1.1274062085149772,2
41748854,120130103001,129,120860124002,122,0.8565000908081953,2
41749042,120130103001,129,120860052023,122,2.348896487237111,2
41749312,120130103001,129,121030252081,124,5.0170612639675936,2
41749313,120130103001,129,121030252082,124,1.6465085381316737,2
41749394,120130103001,129,121030254132,124,8.045037368289677,2
41749434,120130103001,129,120730025091,129,7.687036939852822,2
41749547,120130103001,129,120090650011,129,11.508295610261616,2
41749707,120130103001,129,120210109053,129,34.05156625249844,2
41750021,120130103001,129,120990011021,122,0.7538251547963092,2
41750526,120130103001,129,120530409063,124,2.492310754209386,2
41750706,120130103001,129,120860062031,122,0.7105490949795447,2
41750849,120130103001,129,120570137023,124,3.325503677181499,2
41751184,120130103001,129,120860046021,122,1.0995138633635186,2
41751505,120130103001,129,120610502004,122,1.2251888412789331,2
41751617,120130103001,129,120990058081,122,1.7025442476374728,2
41751684,120130103001,129,120570111074,124,8.557873585473308,2
41751736,120130103001,129,121150019072,129,3.9289379910110447,2
41751784,120130103001,129,120570102113,124,2.0033366590758845,2
41751869,120130103001,129,120990004101,122,1.4328286725466233,2
41751988,120130103001,129,120570070011,124,5.306861370813919,2
41752138,120130103001,129,121050157021,129,1.0222965451658086,2
41752372,120130103001,129,120879711002,129,1.3745294681239837,2
41752514,120130103001,129,120879710011,129,1.5333905909728065,2
41752536,120130103001,129,120710017033,129,10.3553287293655,2
41752602,120130103001,129,120710302041,129,2.181930396227365,2
41752724,120130103001,129,121030272091,124,6.9667303559091005,2
41752807,120130103001,129,121030202061,124,7.493883000363894,2
41752923,120130103001,129,121030244122,124,4.491084341996726,2
41753023,120130103001,129,121030245091,124,9.224486450896922,2
41753032,120130103001,129,121030273272,124,2.6016327372832184,2
41753160,120130103001,129,120330011012,129,3.1173350837875713,2
41753177,120130103001,129,120150304012,129,39.821827807304516,2
41753432,120130103001,129,120150103013,129,3.110902671271091,2
41753451,120130103001,129,120710401131,129,21.709882665680514,2
41753720,120130103001,129,121050123091,129,1.3737189738555138,2
41753765,120130103001,129,121030250044,124,9.016990437198675,2
41753816,120130103001,129,121030287001,124,1.718038907906878,2
41753937,120130103001,129,121030201051,124,1.6431148593922853,2
41753943,120130103001,129,121030264002,124,2.34441760489709,2
41753950,120130103001,129,120879705002,129,1.0137665076487137,2
41754015,120130103001,129,120879702002,129,1.190885514852405,2
41754017,120130103001,129,120879703002,129,2.2919113412743752,2
41754127,120130103001,129,121030204003,124,5.24209785388285,2
41754175,120130103001,129,121030250091,124,8.343572170726281,2
41754392,120130103001,129,120111106001,122,7.308738728207225,2
41754676,120130103001,129,120110601204,122,1.0114478700189018,2
41755576,120130103001,129,121150020052,129,34.222563300496326,2
41755606,120130103001,129,121150002001,129,7.692466612307849,2
41755632,120130103001,129,121150010001,129,0.5274911467596558,2
41755768,120130103001,129,121050116062,129,6.755542905109044,2
41755840,120130103001,129,120860029001,122,0.9114138470736746,2
41756049,120130102001,129,120710104073,129,4.210673584200995,2
41756158,120130102001,129,120710107013,129,4.132488134828219,2
41756554,120130102001,129,120599604001,129,1.0306993176487989,2
41757118,120130102001,129,120330016001,129,0.6391035551249603,2
41757202,120130102001,129,120879706001,129,3.076114816463222,2
41757296,120130102001,129,121050122041,129,43.860383531495614,2
41757400,120130102001,129,120879705003,129,0.7112746494384004,2
41757506,120130102001,129,121150024023,129,2.2060016680899444,2
41757574,120130102001,129,121050143021,129,15.46813460508174,2
41757591,120130102001,129,120010019022,129,9.047797624430174,2
41757757,120130102001,129,120710501064,129,32.498375883414965,2
41757837,120130102001,129,120910228001,129,6.49139547079432,2
41757982,120130102001,129,121050131031,129,0.5321690193714618,2
41758089,120130102001,129,120330027011,129,0.569353118531076,2
41758111,120130102001,129,120810008052,129,3.453683309317065,2
41758218,120130102001,129,120570117082,124,4.7228749761186375,2
41758277,120130102001,129,121170206001,123,0.9778486450919782,2
41758346,120130102001,129,121030268151,124,1.0046161613458586,2
41758402,120130102001,129,121030271062,124,1.8815297803393845,2
41758495,120130102001,129,121030272062,124,2.3749033282588736,2
41758742,120130102001,129,120570113043,124,0.5290877028235911,2
41759329,120130102001,129,120990080021,122,9.314555977124646,2
41759649,120130102001,129,120130103001,129,2.448226383823782,2
41759882,120130102001,129,120710014012,129,18.75671045294974,2
41760128,120130102001,129,121030285001,124,1.8139898590334365,2
41760202,120130102001,129,120860017011,122,1.5034666095481515,2
41760294,120130102001,129,120860124002,122,1.1421963777379498,2
41760422,120130102001,129,120950157012,123,0.6286698875639815,2
41760453,120130102001,129,120710103044,129,0.6634529529553367,2
41760482,120130102001,129,120860052023,122,3.132400204268542,2
41760752,120130102001,129,121030252081,124,6.690564617670828,2
41760753,120130102001,129,121030252082,124,2.195721995071863,2
41760834,120130102001,129,121030254132,124,10.728559914285757,2
41760874,120130102001,129,120730025091,129,10.251143978225112,2
41760987,120130102001,129,120090650011,129,15.347031134083098,2
41761147,120130102001,129,120210109053,129,45.40989084216846,2
41761461,120130102001,129,120990011021,122,1.0052729363328343,2
41761966,120130102001,129,120530409063,124,3.323652088546933,2
41762146,120130102001,129,120860062031,122,0.947561607056921,2
41762289,120130102001,129,120570137023,124,4.434766901947173,2
41762624,120130102001,129,120860046021,122,1.4662704248185634,2
41762945,120130102001,129,120610502004,122,1.6338658589437738,2
41763057,120130102001,129,120990058081,122,2.2704491143195695,2
41763124,120130102001,129,120570111074,124,11.412459047427983,2
